company_name,state,sector,paid_up_capital,authorized_cap_inr,age_years,director_count,sector_risk_score,credit_score,default_risk,log_cap,capital_tier,is_metro,state_msme_credit_cr,is_opportunity,credit_score_raw,state_npa_proxy,credit_gap_ratio
Nova Logistics Corp,West Bengal,Manufacturing,1361575.4711274654,1686744.653624616,4.043698142278653,4,0.42,34.5,0,14.12415375634015,Small,False,51500.0,0,31.2,0.08,0.45
Shree Enterprises Pvt Ltd,Delhi,Retail,135136.79578960178,149481.6003952175,6.839331495581948,3,0.28,36.7,1,11.81405024640338,Micro,True,103000.0,0,32.2,0.04,0.65
Blue Industries Pvt Ltd,West Bengal,Logistics,388716.60124245373,480590.45102536445,6.965246909938728,4,0.35,49.1,1,12.870608398147114,Micro,False,51500.0,0,36.4,0.08,0.65
Lakshmi Ventures Ltd,West Bengal,IT Services,218761.7780340397,319537.75255061616,4.720452933887882,1,0.15,32.6,0,12.295743216383732,Micro,False,51500.0,0,30.4,0.08,0.65
Prime Systems Ltd,West Bengal,Retail,576867.146672253,819760.4498523324,6.625105694660648,4,0.28,55.9,0,13.265369004077249,Micro,False,51500.0,1,38.8,0.08,0.65
Nova Trading Corp,Maharashtra,IT Services,7592726.166110377,8753857.530129356,3.322430976941377,2,0.15,67.8,0,15.842701395258256,Small,True,226600.0,1,43.5,0.05,0.45
Shree Trading Pvt Ltd,Gujarat,IT Services,1427240.7962734431,1730683.0893799665,2.2526424844326343,3,0.15,34.9,0,14.171254325884563,Small,True,123600.0,0,31.4,0.06,0.45
Apex Industries Ltd,Gujarat,IT Services,810102.0191469623,1151439.3381653558,4.412884915723546,2,0.15,47.6,0,13.604916702693458,Micro,True,123600.0,0,35.9,0.06,0.65
Green Industries LLP,Maharashtra,Manufacturing,509028.69539032935,709618.807733306,12.140433831057146,5,0.42,86.5,0,13.140261634479888,Micro,True,226600.0,0,53.8,0.05,0.65
Apex Solutions Corp,Uttar Pradesh,Retail,36292.055484313896,50092.06211453394,7.593355475786044,1,0.28,27.1,1,10.499381692978975,Micro,False,51500.0,0,28.1,0.09,0.65
Global Ventures LLP,Delhi,IT Services,15335289.300252032,21862583.47840198,3.998614412482045,3,0.15,79.3,0,16.54566728591877,Small,True,103000.0,0,49.3,0.04,0.45
Lakshmi Enterprises Ltd,Maharashtra,Construction,1245504.1564820884,1660380.3325957246,15.013800556211836,3,0.68,94.2,0,14.035051753765796,Small,True,226600.0,0,62.1,0.05,0.45
Blue Logistics Ltd,Telangana,IT Services,543322.9895646528,613125.7421998219,9.864400016328284,2,0.15,84.5,0,13.205461086846691,Micro,True,51500.0,0,52.5,0.06,0.65
Nova Solutions Corp,Gujarat,Retail,2018184.6243383416,2691258.4163313177,6.3230563502743395,3,0.28,69.3,0,14.517709459975771,Small,True,123600.0,1,44.1,0.06,0.45
Shree Industries LLP,Maharashtra,Manufacturing,849334.1390803355,1147818.2843257913,5.542836197080239,3,0.42,41.5,0,13.65220913307957,Micro,True,226600.0,0,33.9,0.05,0.65
Prime Tech Ltd,Karnataka,Construction,5805520.205985832,7274393.612220078,6.315034623923257,4,0.68,60.2,0,15.574319954783174,Small,True,144200.0,1,40.3,0.05,0.45
Shree Industries Ltd,Maharashtra,IT Services,3775683.817849779,5251300.43316661,11.442755758486555,5,0.15,96.8,0,15.14409233291462,Small,True,226600.0,0,67.6,0.05,0.45
Prime Logistics Corp,Maharashtra,Logistics,179385.38796485873,251774.41842816892,4.555817464476674,4,0.35,17.7,0,12.097297350392918,Micro,True,226600.0,0,24.3,0.05,0.65
Sai Trading Pvt Ltd,Rajasthan,F&B,435553.0425780223,555940.8793476315,1.7551997403869886,4,0.55,3.6,1,12.984374160751484,Micro,False,51500.0,0,14.7,0.08,0.65
Sai Industries Pvt Ltd,West Bengal,Logistics,54442084.49626636,81498129.47838885,2.201256059729648,1,0.35,71.4,0,17.812648043174462,Medium,False,51500.0,0,45.1,0.08,0.25
Nova Systems Corp,Rajasthan,F&B,488597.9662504254,680789.7272860385,7.412799912058393,3,0.55,43.1,0,13.099297322065564,Micro,False,51500.0,0,34.5,0.08,0.65
Global Enterprises Pvt Ltd,Rajasthan,IT Services,55735.636190319456,62062.48154488754,3.903411645770368,1,0.15,9.9,1,10.928392950996749,Micro,False,51500.0,0,20.7,0.08,0.65
Apex Tech Pvt Ltd,Gujarat,Logistics,112433.28865526244,134736.8647136559,4.797542269864077,5,0.35,14.0,0,11.630124229131148,Micro,True,123600.0,0,22.7,0.06,0.65
Sai Trading Pvt Ltd,West Bengal,Construction,6242482.968715529,8274795.838345805,4.551188027875806,5,0.68,43.7,0,15.646888733045548,Small,False,51500.0,0,34.7,0.08,0.45
Lakshmi Industries Pvt Ltd,Telangana,Logistics,156345.94542461814,201158.5523228981,5.305311676781683,2,0.35,21.2,0,11.959832825916235,Micro,True,51500.0,0,26.1,0.06,0.65
Global Ventures Corp,Maharashtra,Construction,7887481.807029077,11460356.960120171,3.115622784063572,3,0.68,34.0,0,15.880787606054788,Small,True,226600.0,0,31.0,0.05,0.45
Shree Ventures LLP,Maharashtra,Retail,301524.0767311343,428817.4650680773,8.98247788989536,4,0.28,67.8,0,12.616608464928268,Micro,True,226600.0,1,43.5,0.05,0.65
Apex Enterprises Pvt Ltd,Delhi,Manufacturing,698981.7207166053,990770.8306926792,12.398092203486677,2,0.42,89.8,0,13.457381300905546,Micro,True,103000.0,0,56.2,0.04,0.65
Global Industries Corp,Delhi,Retail,5891880.948746335,8219945.352997482,8.064017155817432,4,0.28,88.7,0,15.589086020509615,Small,True,103000.0,0,55.4,0.04,0.45
Blue Systems LLP,Rajasthan,Retail,13606117.983273908,15384161.2177973,9.541781556302247,5,0.28,95.5,0,16.426030174760996,Small,False,51500.0,0,64.6,0.08,0.45
Global Ventures LLP,Telangana,Logistics,904645.4805481358,1207500.9374563985,12.22383809714168,5,0.35,92.2,1,13.715299517138012,Micro,True,51500.0,0,58.5,0.06,0.65
Shree Ventures Ltd,Karnataka,IT Services,393063.7014981925,584693.75520764,5.101931035877609,3,0.15,43.4,0,12.88172951215602,Micro,True,144200.0,0,34.6,0.05,0.65
Royal Industries Ltd,Uttar Pradesh,IT Services,661148.5401155284,861448.6258955048,5.047439782572555,2,0.15,51.1,0,13.401735326402074,Micro,False,51500.0,0,37.1,0.09,0.65
Lakshmi Ventures Ltd,Gujarat,IT Services,558612.3537713116,789153.3234699803,3.1340941345382687,4,0.15,30.9,0,13.233212837992136,Micro,True,123600.0,0,29.7,0.06,0.65
Green Logistics Ltd,Uttar Pradesh,Construction,305310.62243121647,357316.09875744703,1.76198786845409,3,0.68,1.1,1,12.629088246885418,Micro,False,51500.0,0,10.0,0.09,0.65
Blue Systems Corp,Karnataka,Manufacturing,32123290.59016948,45720228.39082364,8.366204339836168,4,0.42,93.9,0,17.285091919693002,Medium,True,144200.0,0,61.8,0.05,0.25
Global Industries Pvt Ltd,Rajasthan,Construction,1216215.397255608,1411165.52319774,4.597868252047021,5,0.68,22.3,0,14.011255283944967,Small,False,51500.0,0,26.6,0.08,0.45
Global Tech Pvt Ltd,Karnataka,Construction,5389536.783638223,6932637.853978636,3.7909228560971746,4,0.68,34.8,0,15.499970184781011,Small,True,144200.0,0,31.3,0.05,0.45
Global Solutions Ltd,Tamil Nadu,Construction,2103658.2588941096,3029364.884711642,2.7395481257824548,5,0.68,14.6,0,14.559188890529736,Small,True,154500.0,0,23.0,0.06,0.45
Shree Trading Pvt Ltd,West Bengal,IT Services,106951.6632194195,137608.54088152893,7.622230243168209,3,0.15,49.6,0,11.580141615737864,Micro,False,51500.0,0,36.6,0.08,0.65
Lakshmi Ventures Ltd,Telangana,Manufacturing,381368.0018760386,502355.30517074285,4.4638611692477665,3,0.42,21.4,0,12.851522694267729,Micro,True,51500.0,0,26.2,0.06,0.65
Prime Ventures Pvt Ltd,Delhi,Logistics,1271263.1446649502,1840969.043983052,4.056477441659821,2,0.35,37.2,0,14.055522352863106,Small,True,103000.0,0,32.4,0.04,0.45
Prime Tech Pvt Ltd,Rajasthan,Retail,749819.852748901,897427.7992647559,7.35764749438661,2,0.28,65.9,0,13.527589593978718,Micro,False,51500.0,1,42.6,0.08,0.65
Prime Trading Pvt Ltd,Telangana,F&B,1800825.4331277895,2667508.582139767,11.685387307333084,5,0.55,88.9,0,14.403756247014126,Small,True,51500.0,0,55.6,0.06,0.45
Green Systems Ltd,Tamil Nadu,Retail,728728.7175112517,886206.7146886779,6.304941132279476,1,0.28,56.2,0,13.49905818437102,Micro,True,154500.0,1,38.9,0.06,0.65
Green Industries LLP,Telangana,F&B,748763.5257773737,934920.2135433374,4.8811910918951185,1,0.55,26.8,0,13.526179828260178,Micro,True,51500.0,0,28.0,0.06,0.65
Global Tech Ltd,West Bengal,IT Services,689938.9733871053,971722.2752682169,3.029196457740472,2,0.15,32.6,1,13.444359877697998,Micro,False,51500.0,0,30.4,0.08,0.65
Green Enterprises Ltd,Rajasthan,Logistics,296396.5294426444,396571.4356447642,6.739545770240827,3,0.35,42.1,0,12.59945683715558,Micro,False,51500.0,0,34.2,0.08,0.65
Green Ventures LLP,Rajasthan,Retail,20445.858124750663,26715.988470361615,2.507067578988532,4,0.28,0.6,1,9.925584512736078,Micro,False,51500.0,0,7.9,0.08,0.65
Sai Industries Pvt Ltd,Delhi,Logistics,1782578.4549337793,2227363.787447666,4.384568234049867,2,0.35,45.9,0,14.393572005275065,Small,True,103000.0,0,35.3,0.04,0.45
Green Trading Ltd,Rajasthan,Construction,374948.47745319473,517522.2257690606,6.26819143040618,6,0.68,21.8,0,12.834546569084598,Micro,False,51500.0,0,26.3,0.08,0.65
Apex Tech Corp,Uttar Pradesh,Retail,2464379.4476291668,3062962.8398623397,5.443830487435445,1,0.28,65.0,0,14.717450994163618,Small,False,51500.0,1,42.1,0.09,0.45
Global Systems Ltd,Gujarat,Logistics,463721.8538001573,601158.3167467405,2.764872666422241,5,0.35,14.6,0,13.047042354910484,Micro,True,123600.0,0,23.0,0.06,0.65
Royal Enterprises Corp,West Bengal,F&B,1149942.1895776824,1284100.4253109735,12.050621236585574,1,0.55,87.6,0,13.95522309875196,Small,False,51500.0,0,54.6,0.08,0.45
Blue Solutions Pvt Ltd,Karnataka,Manufacturing,1403983.8907101185,1826550.3528989,3.3290614296182075,3,0.42,28.8,0,14.154825101907509,Small,True,144200.0,0,28.9,0.05,0.45
Sai Trading Pvt Ltd,Telangana,F&B,419536.01628282265,603732.0934892611,11.900611515690978,2,0.55,79.1,0,12.946907040049776,Micro,True,51500.0,0,49.0,0.06,0.65
Prime Systems Ltd,Delhi,Logistics,1649555.0060306017,2442554.5226663607,7.748475044979952,1,0.35,73.7,0,14.316016722412112,Small,True,103000.0,1,46.3,0.04,0.45
Lakshmi Logistics Ltd,Uttar Pradesh,IT Services,87822.86676941311,122236.83202053152,12.493273369187918,1,0.15,83.9,1,11.38308857377054,Micro,False,51500.0,0,52.2,0.09,0.65
Green Systems LLP,Karnataka,F&B,227838.05972482235,333418.5975256226,5.864358031172152,3,0.55,19.8,1,12.336394780287218,Micro,True,144200.0,0,25.4,0.05,0.65
Sai Logistics Pvt Ltd,Delhi,Logistics,85162.66156101489,107939.71707735505,3.923610377868817,2,0.35,7.1,0,11.352330114337388,Micro,True,103000.0,0,18.4,0.04,0.65
Green Logistics LLP,Tamil Nadu,Manufacturing,102672.2847543394,134347.54500215867,4.332641311225178,3,0.42,7.9,1,11.53930723310294,Micro,True,154500.0,0,19.1,0.06,0.65
Royal Trading Corp,Rajasthan,Manufacturing,2802820.106220216,3751261.647694887,16.039891052915095,3,0.42,98.9,0,14.846137005855548,Small,False,51500.0,0,75.6,0.08,0.45
Sai Logistics Ltd,Uttar Pradesh,F&B,652701.9309076928,906274.3531337284,6.99373835013968,3,0.55,43.1,0,13.388877375049404,Micro,False,51500.0,0,34.5,0.09,0.65
Apex Enterprises LLP,Rajasthan,Construction,2814137.007334285,3510883.79657085,3.739510757137393,2,0.68,26.5,0,14.85016655857198,Small,False,51500.0,0,27.9,0.08,0.45
Royal Industries Corp,Maharashtra,Construction,5440388.985522674,7210478.681108208,8.479861339476283,5,0.68,75.9,0,15.509361304777824,Small,True,226600.0,0,47.3,0.05,0.45
Prime Systems Pvt Ltd,Tamil Nadu,Manufacturing,139534.5518319123,181305.6390261372,4.661326913521525,3,0.42,12.0,1,11.84607469961601,Micro,True,154500.0,0,21.8,0.06,0.65
Prime Logistics LLP,Tamil Nadu,IT Services,270326.1176036966,347792.6415884265,5.261182304579193,5,0.15,39.6,0,12.50738805133044,Micro,True,154500.0,0,33.3,0.06,0.65
Royal Industries Corp,Gujarat,Retail,21298445.34050936,24954680.230793197,1.394014031271381,3,0.28,57.2,0,16.87414468625915,Medium,True,123600.0,0,39.2,0.06,0.25
Global Solutions LLP,Gujarat,Manufacturing,3286227.7790095336,4352158.516990656,5.231450365041551,1,0.42,58.4,0,15.005251197495918,Small,True,123600.0,1,39.6,0.06,0.45
Apex Industries Pvt Ltd,West Bengal,Retail,11098299.936654462,15100561.878305072,3.0831092236182833,5,0.28,63.4,0,16.222302585796474,Small,False,51500.0,1,41.6,0.08,0.45
Prime Ventures Pvt Ltd,Delhi,Construction,1130100.3293493364,1545436.541753913,4.350379782989108,2,0.68,19.8,0,13.937817858658796,Small,True,103000.0,0,25.4,0.04,0.45
Blue Trading Corp,Uttar Pradesh,IT Services,309093.60330469656,354120.35254968854,12.765684948981008,4,0.15,92.9,0,12.641402668584732,Micro,False,51500.0,0,59.5,0.09,0.65
Global Industries Pvt Ltd,Delhi,Manufacturing,3108190.9768921104,4133989.2522562183,6.0038402074773884,2,0.42,64.7,0,14.949551757188877,Small,True,103000.0,1,42.0,0.04,0.45
Lakshmi Industries Ltd,Gujarat,Retail,3007351.3802922964,3899005.203870719,3.057966813419716,1,0.28,44.6,0,14.916570641766734,Small,True,123600.0,0,35.0,0.06,0.45
Shree Systems Corp,Telangana,IT Services,714895.129011392,869036.259765229,6.085025044156148,4,0.15,61.9,1,13.479892537012898,Micro,True,51500.0,0,41.0,0.06,0.65
Shree Industries Pvt Ltd,Uttar Pradesh,Construction,139830.92546714505,172610.14953442864,9.86724496458656,1,0.68,40.6,1,11.848196447997625,Micro,False,51500.0,0,33.6,0.09,0.65
Nova Systems LLP,Gujarat,Construction,9960862.524465654,12131952.504264804,5.072269417316195,4,0.68,55.9,0,16.114174325046157,Small,True,123600.0,1,38.8,0.06,0.45
Prime Tech LLP,Maharashtra,Construction,3609440.9482809654,4968098.834140694,2.276816547707277,6,0.68,17.5,0,15.099063733395855,Small,True,226600.0,0,24.2,0.05,0.45
Nova Logistics Ltd,Maharashtra,Construction,202241.21537107343,301095.920454427,4.358597221329035,2,0.68,5.1,1,12.217221344049312,Micro,True,226600.0,0,16.7,0.05,0.65
Blue Trading Ltd,Gujarat,Construction,204373.37509668057,288397.8078416542,5.106319596577158,4,0.68,8.1,0,12.22770876299806,Micro,True,123600.0,0,19.3,0.06,0.65
Prime Logistics Corp,Rajasthan,IT Services,1587137.9021981116,1986909.512626198,4.063640428864883,2,0.15,54.2,0,14.27744352069302,Small,False,51500.0,0,38.1,0.08,0.45
Prime Systems Pvt Ltd,Karnataka,F&B,270560.4641674233,331260.17586822197,1.092996477615438,4,0.55,1.1,1,12.508254575735975,Micro,True,144200.0,0,10.0,0.05,0.65
Lakshmi Ventures LLP,Telangana,F&B,336518.38273786014,459253.9529238568,2.955937595451284,3,0.55,6.1,0,12.726411027412087,Micro,True,51500.0,0,17.5,0.06,0.65
Lakshmi Trading LLP,Karnataka,F&B,278692.43821103347,350502.55586503004,5.835774509906509,3,0.55,21.8,0,12.537867668919576,Micro,True,144200.0,0,26.3,0.05,0.65
Shree Industries Corp,Rajasthan,IT Services,2113459.542574447,2429162.171952926,3.080935139195823,3,0.15,48.6,0,14.56383722958095,Small,False,51500.0,0,36.2,0.08,0.45
Apex Trading LLP,Tamil Nadu,Retail,262468.2002093937,326610.560428023,8.46809660873535,4,0.28,62.1,0,12.477889021594171,Micro,True,154500.0,1,41.1,0.06,0.65
Nova Enterprises LLP,Uttar Pradesh,F&B,3313210.158967993,3765221.251860233,6.907013899110721,1,0.55,65.7,0,15.013428415733893,Small,False,51500.0,1,42.4,0.09,0.45
Apex Ventures Ltd,Tamil Nadu,Manufacturing,395958.1662473778,584309.5254960035,3.2902645022045527,5,0.42,13.3,0,12.88906636938292,Micro,True,154500.0,0,22.4,0.06,0.65
Lakshmi Trading Ltd,Delhi,Logistics,243593.3141055205,290280.8166595447,7.788406862490484,6,0.35,50.4,0,12.403259473435128,Micro,True,103000.0,0,36.8,0.04,0.65
Prime Tech Corp,Delhi,Manufacturing,915632.38777186,1251302.0274755934,1.7732109866015942,5,0.42,11.4,1,13.727371331852078,Micro,True,103000.0,0,21.4,0.04,0.65
Sai Logistics LLP,Tamil Nadu,IT Services,657431.7132500221,878457.979388284,11.135291830402732,5,0.15,91.4,0,13.396097700534918,Micro,True,154500.0,0,57.7,0.06,0.65
Global Ventures Corp,Telangana,Manufacturing,774905.7312307716,978007.9007254158,2.3708487739588393,4,0.42,13.8,1,13.560497954294222,Micro,True,51500.0,0,22.6,0.06,0.65
Green Trading LLP,Delhi,F&B,12075086.61824334,15307344.40297312,2.3118902312433085,4,0.55,39.6,0,16.306655013645805,Small,True,103000.0,0,33.3,0.04,0.45
Apex Solutions Ltd,West Bengal,Construction,907290.1212831396,1120445.4183113938,4.7863818297462615,2,0.68,20.3,0,13.718218649243134,Micro,False,51500.0,0,25.7,0.08,0.65
Shree Enterprises Ltd,Maharashtra,F&B,192523.635956554,264222.32239942026,9.151047443458916,3,0.55,46.9,1,12.16797940351645,Micro,True,226600.0,0,35.7,0.05,0.65
Green Industries LLP,Rajasthan,Retail,1338323.6138497645,1850357.656889823,4.20385777252102,5,0.28,43.9,0,14.106929101492916,Small,False,51500.0,0,34.8,0.08,0.45
Prime Solutions Pvt Ltd,Telangana,Logistics,2842375.452693395,3132945.816842294,8.736295199925681,4,0.35,84.3,0,14.860151039350315,Small,True,51500.0,0,52.4,0.06,0.45
Apex Ventures Corp,Maharashtra,Construction,2363414.468086959,3300416.2953375163,3.783891861211552,4,0.68,24.0,0,14.675618363010756,Small,True,226600.0,0,27.2,0.05,0.45
Green Tech Corp,Karnataka,IT Services,79870.5821998627,107274.56178889828,7.632713205810139,2,0.15,45.5,0,11.288175401404256,Micro,True,144200.0,0,35.2,0.05,0.65
Sai Trading Ltd,West Bengal,Manufacturing,636420.438446761,700431.6867397618,8.429828571757852,1,0.42,65.5,0,13.363616261941164,Micro,False,51500.0,1,42.3,0.08,0.65
Royal Solutions Ltd,Gujarat,Retail,165203.4750175585,226756.6364308887,7.35018204510925,1,0.28,44.6,0,12.014939228186138,Micro,True,123600.0,0,35.0,0.06,0.65
Prime Enterprises Ltd,Delhi,Manufacturing,320702.9292150444,354311.4729704665,1.360690838784682,2,0.42,3.6,1,12.678273637601963,Micro,True,103000.0,0,14.7,0.04,0.65
Royal Industries LLP,Karnataka,Manufacturing,2552024.111759608,3087121.470051483,5.057433011942764,3,0.42,53.3,0,14.7523977634296,Small,True,144200.0,0,37.8,0.05,0.45
Royal Enterprises Ltd,Uttar Pradesh,Construction,1314294.0839146972,1519399.1764125382,5.643413051764768,4,0.68,32.9,0,14.088811022004077,Small,False,51500.0,0,30.5,0.09,0.45
Sai Tech LLP,Delhi,Construction,605526.5831004841,874355.162244699,2.1134430432346436,3,0.68,3.5,0,13.313855395191204,Micro,True,103000.0,0,14.6,0.04,0.65
Lakshmi Solutions LLP,Delhi,Manufacturing,16398946.00005121,22501142.177549776,8.32912425758532,4,0.42,91.9,0,16.6127276834191,Small,True,103000.0,0,58.3,0.04,0.45
Sai Tech Ltd,West Bengal,F&B,1443253.1014480216,1906749.112386545,6.002037784815398,1,0.55,45.5,0,14.18241091473312,Small,False,51500.0,0,35.2,0.08,0.45
Prime Ventures LLP,West Bengal,IT Services,287577.51287544606,393595.11519058706,14.109933799359585,5,0.15,95.0,1,12.56925119020015,Micro,False,51500.0,0,63.7,0.08,0.65
Nova Tech Pvt Ltd,Karnataka,IT Services,158853.152770482,226662.174338664,11.13073068979688,5,0.15,81.4,0,11.975741782072234,Micro,True,144200.0,0,50.6,0.05,0.65
Royal Systems Corp,Maharashtra,F&B,2040916.5946610312,2431553.8642387725,12.219278739455651,3,0.55,91.7,0,14.528910065994545,Small,True,226600.0,0,58.1,0.05,0.45
Apex Trading LLP,West Bengal,Logistics,1509250.7020249544,1694385.8425096753,4.096412547676631,2,0.35,40.0,0,14.22712452438701,Small,False,51500.0,0,33.4,0.08,0.45
Shree Systems Corp,Gujarat,Construction,133517.71235425497,185706.05551895077,7.768369016732706,5,0.68,21.4,1,11.801996914447503,Micro,True,123600.0,0,26.2,0.06,0.65
Global Tech LLP,Delhi,F&B,116285.54108230818,163188.6313557209,7.935762514555721,3,0.55,29.3,1,11.663812605948507,Micro,True,103000.0,0,29.1,0.04,0.65
Sai Ventures Ltd,Gujarat,IT Services,3302493.3891024636,3888878.718182745,9.114037674916824,3,0.15,92.5,0,15.010188616392304,Small,True,123600.0,0,59.0,0.06,0.45
Royal Trading Corp,Uttar Pradesh,Construction,1546313.8505525533,1890625.243796785,0.9753533632146196,2,0.68,4.2,0,14.251385142344557,Small,False,51500.0,0,15.5,0.09,0.45
Lakshmi Systems Ltd,Uttar Pradesh,Manufacturing,1097549.7270840392,1406325.354801862,10.173093558287142,1,0.42,82.1,0,13.90859164344104,Small,False,51500.0,0,50.9,0.09,0.45
Lakshmi Ventures LLP,Gujarat,Retail,1216095.297649286,1383071.1155444088,6.028627114915672,2,0.28,60.6,0,14.01115653051851,Small,True,123600.0,1,40.5,0.06,0.45
Sai Systems Ltd,Telangana,F&B,1254882.810797901,1614618.9714356617,1.4541259332138523,4,0.55,7.8,0,14.042553545224605,Small,True,51500.0,0,19.0,0.06,0.45
Prime Logistics Ltd,Delhi,Logistics,102241.8585901298,118873.4147255636,4.228860635170392,3,0.35,9.3,0,11.53510622882662,Micro,True,103000.0,0,20.3,0.04,0.65
Green Solutions Corp,West Bengal,Logistics,1210223.705803223,1464805.7918402988,7.300014890769882,5,0.35,67.1,0,14.006316607606854,Small,False,51500.0,1,43.2,0.08,0.45
Prime Ventures Corp,Tamil Nadu,Construction,1150925.104649938,1723136.187359305,5.48596839383173,5,0.68,29.9,0,13.956077484643862,Small,True,154500.0,0,29.3,0.06,0.45
Prime Tech LLP,Uttar Pradesh,Manufacturing,235497.24833033292,284687.8324823727,6.059994874402278,1,0.42,29.6,1,12.369458754323189,Micro,False,51500.0,0,29.2,0.09,0.65
Global Systems LLP,Rajasthan,Logistics,3038143.901865827,3654971.00624095,1.1731717583778625,2,0.35,23.4,0,14.926757657467112,Small,False,51500.0,0,27.0,0.08,0.45
Nova Tech LLP,Delhi,Logistics,856006.3425783159,1150646.9152548946,3.526899517898043,1,0.35,28.4,0,13.660034232865495,Micro,True,103000.0,0,28.7,0.04,0.65
