COMPANY_NAME,STATE,INDUSTRY,AGE_YEARS,AUTHORIZED_CAP_INR,DIRECTOR_COUNT,IS_METRO,SECTOR_RISK_SCORE,CAPITAL_TIER,CREDIT_SCORE,DEFAULT_RISK,IS_OPPORTUNITY
Deccan Naidu Pvt Ltd,Karnataka,Retail,16.94,202152.08,3,1,0.32,Micro,86.36,0,1
Deccan Patel Pvt Ltd,Karnataka,Retail,2.24,46111057.87,3,0,0.32,Medium,70.95,0,0
MH Projects Pvt Ltd,Maharashtra,Construction,5.0,161730.67,3,1,0.65,Micro,55.02,0,0
Agarwal Stores LLP,Karnataka,Retail,2.91,5873467.5,3,1,0.32,Small,58.94,0,0
Agra Jain Enterprises,Uttar Pradesh,F&B,5.0,584976.44,2,1,0.55,Micro,44.68,1,0
PB Das Enterprises,Punjab,Logistics,7.42,259824.21,2,0,0.38,Micro,57.78,0,0
Jabalpur Shetty LLP,Madhya Pradesh,IT Services,0.73,182209.3,2,0,0.2,Micro,47.1,1,0
Eastern Reddy Pvt Ltd,West Bengal,IT Services,10.34,9376439.21,2,1,0.2,Small,68.66,0,0
Vizag Logistics Enterprises,Andhra Pradesh,Logistics,17.65,4378236.81,2,0,0.38,Small,77.75,0,1
Hegde Builders LLP,Uttar Pradesh,Construction,10.69,42807451.72,2,0,0.65,Medium,53.08,0,0
Deccan Agarwal & Co,Karnataka,Retail,2.22,9069904.35,2,1,0.32,Small,60.27,0,0
Kumar Traders Pvt Ltd,Haryana,Retail,6.74,5265699.06,3,0,0.32,Small,65.48,0,0
Agra Retail Co Enterprises,Uttar Pradesh,Retail,11.93,481140.72,4,0,0.32,Micro,77.35,0,1
Vadodara Bose Pvt Ltd,Gujarat,Logistics,1.01,1123583.92,2,0,0.38,Small,41.48,1,0
Menon Logistics Pvt Ltd,Maharashtra,Logistics,3.98,600310.85,2,0,0.38,Micro,52.57,0,0
Gupta Foods Pvt Ltd,Delhi,F&B,9.77,1092672.39,2,0,0.55,Small,50.32,0,0
NCR Bose & Sons,Delhi,Logistics,4.92,251323.09,2,1,0.38,Micro,56.77,0,0
MP Logistics & Sons,Madhya Pradesh,Logistics,1.43,3273494.08,3,1,0.38,Small,69.19,0,1
Surat Patel Pvt Ltd,Gujarat,IT Services,3.08,196888.75,2,1,0.2,Micro,66.85,0,1
TN Projects & Sons,Tamil Nadu,Construction,1.86,179609.69,2,1,0.65,Micro,35.42,1,0
Jain Retail Co LLP,Jharkhand,Retail,1.11,1733402.3,3,0,0.32,Small,49.37,1,0
Gowda Cybertech & Sons,Maharashtra,IT Services,9.49,828697.1,2,1,0.2,Micro,78.55,0,1
Bose Mfg Co & Co,Tamil Nadu,Manufacturing,1.91,1105942.95,2,0,0.48,Small,45.55,1,0
Pune Mfg Co Enterprises,Maharashtra,Manufacturing,0.94,5092164.4,5,1,0.48,Small,62.92,0,0
Bengal Logistics & Co,West Bengal,Logistics,12.6,2793408.06,3,1,0.38,Small,86.43,0,1
Malabar Freight LLP,Kerala,Logistics,17.09,2249864.17,2,0,0.38,Small,70.91,0,1
Hubli Confectionery & Co,Karnataka,F&B,5.0,903594.21,2,0,0.55,Micro,49.17,1,0
Reddy Mart & Sons,Madhya Pradesh,Retail,9.53,16845177.28,2,0,0.32,Medium,80.18,0,0
KA Foods & Sons,Karnataka,F&B,5.97,1153846.7,2,1,0.55,Small,52.61,0,0
Shah Fabricators Pvt Ltd,Haryana,Manufacturing,9.53,217445.18,3,0,0.48,Micro,59.96,0,0
Howrah Movers & Sons,West Bengal,Logistics,3.02,5074890.39,3,0,0.38,Small,58.93,0,0
Godavari Naidu LLP,Andhra Pradesh,Logistics,2.75,455647.23,2,0,0.38,Micro,48.78,1,0
Pune Gupta LLP,Maharashtra,Retail,6.13,8324034.57,2,1,0.32,Small,59.53,0,0
Gaya Agro & Co,Bihar,F&B,13.7,3439492.2,4,0,0.55,Small,77.75,0,0
Jaipur Cargo & Sons,Rajasthan,Logistics,1.62,386753.56,2,0,0.38,Micro,42.19,1,0
Mysore Shah LLP,Karnataka,Retail,3.26,424484.12,2,0,0.32,Micro,48.92,1,0
Secunderabad Jain Pvt Ltd,Telangana,Manufacturing,1.84,58652.77,2,1,0.48,Micro,49.24,1,0
Deccan Infra & Co,Karnataka,Construction,13.76,365916.25,2,1,0.65,Micro,63.45,0,0
Bhopal Couriers Pvt Ltd,Madhya Pradesh,Logistics,10.0,3453158.16,2,0,0.38,Small,57.41,0,0
Pune Agarwal LLP,Maharashtra,Construction,0.54,744163.27,2,1,0.65,Micro,37.89,1,0
Jaipur Emporium Pvt Ltd,Rajasthan,Retail,3.6,4211666.4,3,0,0.32,Small,68.95,0,1
Vadodara InfoServ & Sons,Gujarat,IT Services,0.81,544530.76,2,1,0.2,Micro,61.65,0,0
Nashik Stores & Sons,Maharashtra,Retail,4.5,4798805.82,2,0,0.32,Small,60.19,0,0
Deccan Logistics LLP,Karnataka,Logistics,16.9,917961.74,2,1,0.38,Micro,83.85,0,1
Nair Mart Pvt Ltd,Maharashtra,Retail,2.28,178053.52,2,1,0.32,Micro,50.91,0,0
Rohini Technologies & Sons,Delhi,IT Services,10.08,50000.0,4,1,0.2,Micro,83.58,0,1
KA Menon Pvt Ltd,Karnataka,Construction,2.2,1940086.63,3,0,0.65,Small,33.64,1,0
Surat Rao Pvt Ltd,Gujarat,F&B,0.82,491019.98,2,1,0.55,Micro,35.9,1,0
Bengaluru Confectionery Pvt Ltd,Karnataka,F&B,9.44,44642963.95,2,1,0.55,Medium,61.76,0,0
Jain Infosystems & Co,Karnataka,IT Services,6.71,266996.88,2,1,0.2,Micro,65.25,0,1
Bengal Gowda & Sons,West Bengal,IT Services,2.06,50000.0,2,1,0.2,Micro,53.6,0,0
Mehta Infosystems LLP,Maharashtra,IT Services,2.14,50000.0,2,0,0.2,Micro,52.19,0,0
Kapoor Forge Pvt Ltd,Haryana,Manufacturing,8.44,726851.78,6,1,0.48,Micro,68.72,0,1
Rao Builders & Co,Telangana,Construction,7.94,1874878.09,3,1,0.65,Small,57.29,0,0
Agra Movers & Sons,Uttar Pradesh,Logistics,11.07,1004536.55,2,0,0.38,Small,58.19,0,0
Rajkot Iyer LLP,Gujarat,IT Services,1.83,382103.09,3,1,0.2,Micro,77.26,0,1
Faridabad Supply Chain Pvt Ltd,Haryana,Logistics,10.0,46142776.61,2,0,0.38,Medium,69.98,0,0
Deccan Jain Pvt Ltd,Karnataka,Retail,7.75,241016.82,2,0,0.32,Micro,64.47,0,0
Konkan Malhotra Pvt Ltd,Maharashtra,Retail,7.04,420693.34,2,1,0.32,Micro,69.88,0,1
Pillai Engineering Enterprises,Karnataka,Manufacturing,15.52,163026.41,5,1,0.48,Micro,90.94,0,1
Tirupati Forge LLP,Andhra Pradesh,Manufacturing,8.85,1673955.76,2,1,0.48,Small,55.55,0,0
Mumbai Solutions LLP,Maharashtra,IT Services,1.8,383239.95,2,1,0.2,Micro,55.89,0,0
Ahmedabad Patel & Co,Gujarat,IT Services,10.0,653795.88,3,0,0.2,Micro,68.1,0,1
Malhotra Realty Pvt Ltd,Assam,Construction,11.14,50000.0,2,0,0.65,Micro,31.93,1,0
Indore Stores Pvt Ltd,Madhya Pradesh,Retail,22.52,2155489.12,2,1,0.32,Small,75.27,0,1
Mehta Infosystems LLP,Delhi,IT Services,1.24,84060.62,2,1,0.2,Micro,57.81,0,0
Reddy Emporium Enterprises,Maharashtra,Retail,3.32,211296.38,2,1,0.32,Micro,54.99,0,0
Gupta SoftTech Enterprises,Telangana,IT Services,1.43,50000.0,5,1,0.2,Micro,69.58,0,1
Vadodara Chopra & Co,Gujarat,Logistics,16.34,938597.01,2,0,0.38,Micro,70.96,0,1
Iyer Beverages & Co,Maharashtra,F&B,14.51,12772684.97,3,1,0.55,Medium,79.38,0,0
Pillai Emporium & Sons,Maharashtra,Retail,13.06,186891.0,3,1,0.32,Micro,92.29,0,1
Anand Cargo & Co,Haryana,Logistics,1.14,266099.53,2,1,0.38,Micro,45.36,1,0
UP Manufacturing Enterprises,Uttar Pradesh,Manufacturing,2.39,4408491.99,3,0,0.48,Small,54.31,0,0
Sharma Logistics LLP,Telangana,Logistics,15.71,472879.13,2,0,0.38,Micro,58.65,0,0
Gwalior Confectionery & Sons,Madhya Pradesh,F&B,0.97,65725.94,2,0,0.55,Micro,35.86,1,0
Rajkot Kapoor & Co,Gujarat,F&B,12.81,1551403.29,2,0,0.55,Small,61.56,0,0
Rohini Bose Pvt Ltd,Delhi,IT Services,13.12,205447.25,3,1,0.2,Micro,81.66,0,1
DL Nutrition Pvt Ltd,Delhi,F&B,9.68,50000.0,2,1,0.55,Micro,60.6,0,0
Madurai Logistics Pvt Ltd,Tamil Nadu,Logistics,5.0,290275225.15,2,1,0.38,Large,61.57,0,0
Capital Kapoor Pvt Ltd,Delhi,Construction,3.52,278145.75,2,1,0.65,Micro,52.37,0,0
Kolkata Freight Pvt Ltd,West Bengal,Logistics,13.28,605190.74,3,0,0.38,Micro,63.14,0,0
Vadodara Developers LLP,Gujarat,Construction,0.76,11108370.42,2,1,0.65,Medium,41.41,1,0
Reddy Beverages Pvt Ltd,Haryana,F&B,5.9,116359.7,2,1,0.55,Micro,48.72,1,0
DL Malhotra LLP,Delhi,Retail,4.02,336781.4,2,0,0.32,Micro,53.45,0,0
Gupta Movers & Co,Gujarat,Logistics,7.92,8942221.23,3,0,0.38,Small,72.29,0,0
Venkat Builders Pvt Ltd,Uttar Pradesh,Construction,2.1,429563.35,2,0,0.65,Micro,29.78,1,0
Sharma Kitchen & Sons,Gujarat,F&B,18.4,9858355.92,2,1,0.55,Small,78.04,0,0
Udaipur SoftTech Pvt Ltd,Rajasthan,IT Services,2.09,547963.63,2,0,0.2,Micro,41.59,1,0
Deccan Mfg Co LLP,Karnataka,Manufacturing,2.69,5663485.91,3,1,0.48,Small,52.69,0,0
Rohini Gupta & Sons,Delhi,Retail,11.99,705009.1,2,1,0.32,Micro,64.63,0,0
Konkan Digital Enterprises,Maharashtra,IT Services,12.22,50000.0,2,0,0.2,Micro,68.63,0,1
Shah Logistics & Sons,Tamil Nadu,Logistics,14.23,3272978.54,2,1,0.38,Small,79.5,0,1
Jain Mart LLP,Delhi,Retail,5.94,78893.55,2,1,0.32,Micro,62.86,0,0
Lucknow Sharma Pvt Ltd,Uttar Pradesh,F&B,7.43,2753952.28,3,1,0.55,Small,76.51,0,0
PB Agarwal & Co,Punjab,Retail,11.72,642509.74,2,1,0.32,Micro,74.45,0,1
Surat Malhotra & Co,Gujarat,F&B,0.99,29081734.63,7,1,0.55,Medium,65.09,0,0
Howrah SoftTech & Sons,West Bengal,IT Services,14.39,160627.96,2,1,0.2,Micro,72.14,0,1
Delhi Menon & Sons,Delhi,Retail,12.26,579301.22,3,1,0.32,Micro,94.59,0,1
Lucknow Retail Co & Sons,Uttar Pradesh,Retail,18.74,582436.3,3,0,0.32,Micro,79.44,0,1
Konkan Emporium Pvt Ltd,Maharashtra,Retail,2.87,35862310.0,2,1,0.32,Medium,66.63,0,0
Mysore InfoServ & Co,Karnataka,IT Services,9.84,117851.49,4,0,0.2,Micro,72.21,0,1
Singh Mart LLP,Tamil Nadu,Retail,1.11,219931.0,2,1,0.32,Micro,50.35,0,0
NCR Freight & Sons,Delhi,Logistics,9.15,26359160.76,2,1,0.38,Medium,80.42,0,0
Pune Patel & Co,Maharashtra,Retail,1.09,8063551.3,2,1,0.32,Small,57.42,0,0
Pune Logistics Pvt Ltd,Maharashtra,Logistics,6.02,268836.11,3,1,0.38,Micro,60.42,0,0
Bengaluru Stores & Sons,Karnataka,Retail,1.69,2212064.08,2,0,0.32,Small,57.58,0,0
Jamshedpur Mehta Pvt Ltd,Jharkhand,F&B,10.0,1510976.54,3,0,0.55,Small,57.03,0,0
Kumar Builders Pvt Ltd,Tamil Nadu,Construction,0.8,5352284.45,2,0,0.65,Small,33.29,1,0
DL Sharma Pvt Ltd,Delhi,Logistics,2.4,80007.87,2,1,0.38,Micro,52.17,0,0
Mysore Commerce Enterprises,Karnataka,Retail,2.58,869957.97,2,1,0.32,Micro,65.79,0,1
GJ Solutions Pvt Ltd,Gujarat,IT Services,5.39,3392974.83,2,1,0.2,Small,64.76,0,0
Pillai Estates Pvt Ltd,Karnataka,Construction,14.18,2312694.1,2,1,0.65,Small,60.14,0,0
Hubli SoftTech & Co,Karnataka,IT Services,15.68,217191.36,2,1,0.2,Micro,78.13,0,1
NCR Emporium & Co,Delhi,Retail,0.88,332704.34,2,1,0.32,Micro,53.55,0,0
Pune Emporium Pvt Ltd,Maharashtra,Retail,0.8,866046.27,3,1,0.32,Micro,64.74,0,0
Konkan Nair & Co,Maharashtra,Retail,4.09,2959957.17,3,1,0.32,Small,77.82,0,1
Bengaluru Cybertech & Co,Karnataka,IT Services,11.75,50000.0,2,0,0.2,Micro,72.75,0,1
Naidu Beverages LLP,Maharashtra,F&B,8.43,50000.0,3,1,0.55,Micro,63.23,0,0
Kumar Infosystems Pvt Ltd,Maharashtra,IT Services,1.98,596470.38,2,1,0.2,Micro,61.61,0,0
Chennai Naidu & Sons,Tamil Nadu,Manufacturing,4.64,2995203.37,2,0,0.48,Small,51.83,0,0
Godavari Reddy & Sons,Andhra Pradesh,IT Services,10.0,1224542.7,2,0,0.2,Small,75.2,0,1
Jain Solutions Pvt Ltd,Gujarat,IT Services,15.66,82835.52,2,1,0.2,Micro,85.15,0,1
Capital Developers Pvt Ltd,Delhi,Construction,2.25,586510.1,2,1,0.65,Micro,44.49,1,0
Deccan Commerce Enterprises,Karnataka,Retail,10.0,24630841.17,6,1,0.32,Medium,87.49,0,0
Bose Agro LLP,Kerala,F&B,11.3,6874469.69,5,1,0.55,Small,72.65,0,0
Bose Cargo & Sons,Tamil Nadu,Logistics,9.18,75792.15,2,1,0.38,Micro,68.99,0,1
Gowda Digital Pvt Ltd,Maharashtra,IT Services,12.08,252793.75,5,1,0.2,Micro,100.0,0,1
Lucknow Iyer Pvt Ltd,Uttar Pradesh,Construction,25.0,3560331.46,2,1,0.65,Small,62.96,0,0
Nashik Emporium LLP,Maharashtra,Retail,10.36,72648.5,3,0,0.32,Micro,79.78,0,1
TN Nutrition Enterprises,Tamil Nadu,F&B,5.0,77040.28,2,0,0.55,Micro,47.46,1,0
DL Reddy LLP,Delhi,IT Services,6.11,76126034.33,3,1,0.2,Medium,79.79,0,0
Verma Dairy & Co,Madhya Pradesh,F&B,7.21,2812549.92,2,0,0.55,Small,60.54,0,0
Delhi InfoServ & Sons,Delhi,IT Services,10.71,900534.25,2,1,0.2,Micro,72.66,0,1
Shah Movers Pvt Ltd,Rajasthan,Logistics,4.88,50000.0,2,0,0.38,Micro,52.64,0,0
Pillai Nutrition LLP,Chhattisgarh,F&B,0.68,189794.7,2,0,0.55,Micro,29.27,1,0
Nashik Projects & Co,Maharashtra,Construction,2.84,85514.5,2,1,0.65,Micro,32.94,1,0
Mysore Hegde & Co,Karnataka,Construction,9.01,7045443.74,2,0,0.65,Small,57.97,0,0
Reddy Confectionery Enterprises,Tamil Nadu,F&B,14.99,748389.33,2,0,0.55,Micro,66.62,0,0
Coimbatore Projects Enterprises,Tamil Nadu,Construction,14.35,114614.13,3,0,0.65,Micro,65.18,0,0
Chennai Traders Pvt Ltd,Tamil Nadu,Retail,0.53,119216.08,2,1,0.32,Micro,53.2,0,0
Gurgaon Menon Pvt Ltd,Haryana,Retail,9.87,258259.55,2,1,0.32,Micro,70.88,0,1
Jaipur Mart Enterprises,Rajasthan,Retail,3.82,663946.38,2,1,0.32,Micro,53.26,0,0
GJ Gupta & Sons,Gujarat,Retail,3.62,50000.0,3,1,0.32,Micro,65.97,0,1
Mehta Cargo Pvt Ltd,Karnataka,Logistics,8.54,8517889.12,3,0,0.38,Small,76.46,0,0
AP Bose & Sons,Andhra Pradesh,Logistics,6.07,54782.23,2,1,0.38,Micro,49.48,1,0
Gowda Solutions Pvt Ltd,Odisha,IT Services,5.0,17890855.67,2,1,0.2,Medium,60.42,0,0
AP Gupta & Co,Andhra Pradesh,Manufacturing,1.62,1216687.57,4,0,0.48,Small,60.49,0,0
Konkan Hegde Pvt Ltd,Maharashtra,IT Services,0.95,50000.0,2,1,0.2,Micro,55.51,0,0
Varanasi Traders & Co,Uttar Pradesh,Retail,14.48,24159895.71,2,0,0.32,Medium,80.84,0,0
Nashik Venkat LLP,Maharashtra,Logistics,8.87,91200265.81,2,1,0.38,Medium,79.33,0,0
Deccan Confectionery & Co,Karnataka,F&B,11.53,12824025.28,5,0,0.55,Medium,66.33,0,0
Sharma Industries LLP,Maharashtra,Manufacturing,4.78,1765103.67,2,1,0.48,Small,52.9,0,0
Vadodara Forge Pvt Ltd,Gujarat,Manufacturing,3.17,4356316.78,2,0,0.48,Small,61.03,0,0
UP Technologies Pvt Ltd,Uttar Pradesh,IT Services,13.5,50000.0,2,1,0.2,Micro,77.28,0,1
Chopra Freight LLP,Maharashtra,Logistics,5.56,56179.3,2,1,0.38,Micro,54.64,0,0
Agarwal InfoServ & Co,Tamil Nadu,IT Services,9.11,703502.33,2,0,0.2,Micro,65.92,0,1
Naidu Traders Pvt Ltd,Delhi,Retail,8.29,689731.06,3,1,0.32,Micro,74.46,0,1
TN Movers LLP,Tamil Nadu,Logistics,2.45,320142.4,2,1,0.38,Micro,55.72,0,0
MH Sharma LLP,Maharashtra,IT Services,9.44,326562.46,2,1,0.2,Micro,59.25,0,0
Singh Emporium & Sons,Tamil Nadu,Retail,8.39,91041389.28,2,0,0.32,Medium,71.26,0,0
Kolkata Constructions Pvt Ltd,West Bengal,Construction,0.89,15432437.34,2,1,0.65,Medium,41.97,1,0
Hegde Constructions Pvt Ltd,Maharashtra,Construction,5.6,3616317.63,2,1,0.65,Small,55.82,0,0
Nashik Reddy & Co,Maharashtra,Retail,8.75,1539911.85,3,0,0.32,Small,68.28,0,1
Coimbatore InfoServ Pvt Ltd,Tamil Nadu,IT Services,11.56,247445.32,2,1,0.2,Micro,66.05,0,1
Chandigarh Digital Pvt Ltd,Punjab,IT Services,14.95,352127.63,2,0,0.2,Micro,71.01,0,1
Kanpur Logistics LLP,Uttar Pradesh,Logistics,2.3,102915.64,4,1,0.38,Micro,64.62,0,0
UP Iyer Pvt Ltd,Uttar Pradesh,Construction,3.5,17624726.11,2,1,0.65,Medium,49.65,1,0
Bose Digital & Co,Tamil Nadu,IT Services,3.0,1414469.3,2,1,0.2,Small,49.3,1,0
Vadodara Sharma Pvt Ltd,Gujarat,F&B,0.89,239224.93,3,1,0.55,Micro,49.46,1,0
Mumbai Bose & Co,Maharashtra,IT Services,15.23,2414660.8,3,1,0.2,Small,100.0,0,1
Varanasi Reddy Pvt Ltd,Uttar Pradesh,Construction,2.49,2365714.6,2,1,0.65,Small,38.43,1,0
Kochi Malhotra Pvt Ltd,Kerala,Logistics,9.73,27985097.12,2,0,0.38,Medium,70.88,0,0
UP Singh LLP,Uttar Pradesh,F&B,16.89,218313.88,2,0,0.55,Micro,62.15,0,0
Singh Emporium Pvt Ltd,Madhya Pradesh,Retail,2.03,2522187.81,2,1,0.32,Small,57.45,0,0
Venkat Manufacturing Enterprises,Rajasthan,Manufacturing,12.6,711131.77,2,0,0.48,Micro,58.34,0,0
MH Traders & Sons,Maharashtra,Retail,2.35,525487.6,2,0,0.32,Micro,46.19,1,0
Jain Cybertech Pvt Ltd,Haryana,IT Services,13.04,7741435.74,3,0,0.2,Small,88.09,0,0
Rao Estates Pvt Ltd,Maharashtra,Construction,1.86,121247455.42,2,1,0.65,Large,40.1,1,0
Ahmedabad Jain & Co,Gujarat,Construction,0.77,1133258.45,2,1,0.65,Small,39.72,1,0
Konkan Shah LLP,Maharashtra,Construction,1.03,1183278.13,2,1,0.65,Small,31.87,1,0
Venkat Industries & Co,Maharashtra,Manufacturing,5.75,88808.45,2,1,0.48,Micro,50.2,0,0
Coimbatore Beverages Pvt Ltd,Tamil Nadu,F&B,1.53,15131178.36,2,1,0.55,Medium,40.01,1,0
Deccan Nair & Sons,Karnataka,IT Services,7.37,1239867.05,3,1,0.2,Small,86.01,0,1
Capital Retail Co LLP,Delhi,Retail,3.79,17585864.77,2,1,0.32,Medium,72.55,0,0
Shetty Traders & Co,Gujarat,Retail,0.83,50000.0,2,1,0.32,Micro,49.04,1,0
MH Shah Pvt Ltd,Maharashtra,Manufacturing,1.32,786345.01,2,0,0.48,Micro,45.92,1,0
Nashik Retail Co Enterprises,Maharashtra,Retail,14.62,880543.97,2,1,0.32,Micro,77.35,0,1
Surat Shah Pvt Ltd,Gujarat,IT Services,6.71,236047.23,3,1,0.2,Micro,56.69,0,0
Salem Gowda & Sons,Tamil Nadu,Manufacturing,15.51,1920619.74,3,0,0.48,Small,75.16,0,1
Hegde Beverages Pvt Ltd,Rajasthan,F&B,14.27,1118558.38,7,0,0.55,Small,73.53,0,0
Singh Freight Pvt Ltd,Uttar Pradesh,Logistics,18.51,1541831.91,2,0,0.38,Small,71.71,0,1
Nalgonda Jain Pvt Ltd,Telangana,IT Services,10.46,94851.28,3,1,0.2,Micro,82.9,0,1
RJ Pillai Pvt Ltd,Rajasthan,Retail,13.0,50000.0,2,0,0.32,Micro,67.11,0,1
Bose Retail Co Pvt Ltd,Delhi,Retail,9.76,224023.58,2,1,0.32,Micro,78.64,0,1
UP Emporium Pvt Ltd,Uttar Pradesh,Retail,7.74,2601228.85,2,0,0.32,Small,67.62,0,1
Chopra Manufacturing LLP,Karnataka,Manufacturing,8.66,56093.36,3,1,0.48,Micro,69.04,0,1
Bengaluru Agarwal Enterprises,Karnataka,Manufacturing,12.41,1762176.61,2,0,0.48,Small,71.79,0,1
Tirupati Industries & Sons,Andhra Pradesh,Manufacturing,12.37,10442962.55,2,1,0.48,Medium,75.9,0,0
NCR Mart Pvt Ltd,Delhi,Retail,1.32,83643749.72,2,1,0.32,Medium,76.4,0,0
Godavari Nutrition & Sons,Andhra Pradesh,F&B,16.76,112055.37,2,1,0.55,Micro,64.19,0,0
Vizag Menon & Sons,Andhra Pradesh,Retail,14.87,50000.0,5,1,0.32,Micro,90.32,0,1
Gwalior Movers Pvt Ltd,Madhya Pradesh,Logistics,6.51,866414.95,3,0,0.38,Micro,56.72,0,0
Rao Confectionery Pvt Ltd,Kerala,F&B,14.21,2524434.43,2,0,0.55,Small,69.18,0,0
Shetty Traders Enterprises,Delhi,Retail,15.3,1383359.08,7,1,0.32,Small,92.77,0,1
Venkat Infosystems Enterprises,Tamil Nadu,IT Services,8.37,50000.0,2,1,0.2,Micro,71.18,0,1
Vadodara Developers Pvt Ltd,Gujarat,Construction,2.76,2285859.73,3,1,0.65,Small,39.54,1,0
Coimbatore Anand Pvt Ltd,Tamil Nadu,Retail,6.64,763754.33,2,1,0.32,Micro,53.18,0,0
Mehta Engineering LLP,Gujarat,Manufacturing,12.94,9006730.39,2,1,0.48,Small,77.99,0,0
Jaipur Technologies Pvt Ltd,Rajasthan,IT Services,2.19,438005.82,2,0,0.2,Micro,43.06,1,0
Shah Forge & Co,Uttar Pradesh,Manufacturing,3.21,3776900.54,2,1,0.48,Small,64.57,0,0
Coimbatore Verma & Sons,Tamil Nadu,Retail,20.21,50000.0,3,0,0.32,Micro,71.63,0,1
Konkan Infosystems & Sons,Maharashtra,IT Services,2.73,30296923.65,5,0,0.2,Medium,69.99,0,0
DL Jain & Co,Delhi,Manufacturing,1.02,79432.24,2,1,0.48,Micro,39.04,1,0
Gowda Retail Co & Sons,Maharashtra,Retail,0.51,2551953.5,2,1,0.32,Small,55.18,0,0
Rohtak Bose Pvt Ltd,Haryana,Logistics,7.93,292180.94,5,0,0.38,Micro,74.17,0,1
Chopra Technologies & Sons,Tamil Nadu,IT Services,1.2,167379.35,2,0,0.2,Micro,53.3,0,0
Chopra SoftTech & Co,Maharashtra,IT Services,13.15,3246407.18,3,1,0.2,Small,83.27,0,1
MH Emporium & Sons,Maharashtra,Retail,9.61,103708.74,2,1,0.32,Micro,64.83,0,0
Anand Technologies LLP,Uttar Pradesh,IT Services,2.76,236887.04,2,1,0.2,Micro,61.68,0,0
Lucknow Malhotra & Sons,Uttar Pradesh,Construction,1.74,23087710.52,3,1,0.65,Medium,53.43,0,0
Verma Digital & Co,Tamil Nadu,IT Services,2.63,2539522.91,2,0,0.2,Small,38.97,1,0
Hegde Logistics & Co,Maharashtra,Logistics,0.75,169012.96,2,0,0.38,Micro,45.9,1,0
Coimbatore Mehta Pvt Ltd,Tamil Nadu,IT Services,10.0,812129.4,2,1,0.2,Micro,68.93,0,1
Gowda Commerce Pvt Ltd,Tamil Nadu,Retail,11.31,15358405.03,3,1,0.32,Medium,81.05,0,0
Varanasi Builders & Co,Uttar Pradesh,Construction,2.12,711095.26,3,0,0.65,Micro,36.58,1,0
Rajkot Digital Pvt Ltd,Gujarat,IT Services,1.21,52330.01,2,1,0.2,Micro,64.56,0,0
Malhotra Projects & Co,Tamil Nadu,Construction,11.16,28419963.39,3,1,0.65,Medium,61.67,0,0
Bengaluru Mehta Pvt Ltd,Karnataka,Retail,16.99,26121308.48,2,1,0.32,Medium,76.32,0,0
Patel Agro LLP,Himachal Pradesh,F&B,13.92,709198.26,2,0,0.55,Micro,64.64,0,0
Agarwal Logistics Enterprises,Delhi,Logistics,1.69,147745.01,2,1,0.38,Micro,48.4,1,0
Varanasi Kumar Pvt Ltd,Uttar Pradesh,Construction,10.0,4322705.31,2,1,0.65,Small,63.23,0,0
Agarwal Movers Pvt Ltd,Maharashtra,Logistics,1.42,116741.29,2,1,0.38,Micro,46.34,1,0
Rohini Movers Pvt Ltd,Delhi,Logistics,16.03,1029343.63,2,1,0.38,Small,82.72,0,1
Konkan Jain Pvt Ltd,Maharashtra,Retail,4.64,50000.0,2,0,0.32,Micro,54.31,0,0
DL SoftTech Pvt Ltd,Delhi,IT Services,2.63,50000.0,2,1,0.2,Micro,58.38,0,0
BR Patel Pvt Ltd,Bihar,Construction,13.83,120683.67,3,0,0.65,Micro,71.22,0,0
Salem Bazaar & Co,Tamil Nadu,Retail,2.08,1237607.53,2,1,0.32,Small,52.74,0,0
Shetty Bazaar Enterprises,Maharashtra,Retail,3.8,1686515.63,2,1,0.32,Small,68.51,0,1
Naidu Confectionery Pvt Ltd,Maharashtra,F&B,2.09,1856600.97,7,0,0.55,Small,46.73,1,0
TN Mart Pvt Ltd,Tamil Nadu,Retail,9.27,50000.0,2,1,0.32,Micro,70.57,0,1
Nashik Shetty & Sons,Maharashtra,Construction,1.26,852014.03,2,1,0.65,Micro,26.52,1,0
Hegde Industries Pvt Ltd,Maharashtra,Manufacturing,13.91,328819.89,3,1,0.48,Micro,75.09,0,1
WB Reddy Pvt Ltd,West Bengal,Manufacturing,12.61,51641.4,2,0,0.48,Micro,57.87,0,0
Shetty Estates LLP,Delhi,Construction,20.86,76065.68,2,1,0.65,Micro,65.64,0,0
KA InfoServ & Co,Karnataka,IT Services,7.84,410954.35,2,0,0.2,Micro,79.75,0,1
Gurgaon Bazaar & Sons,Haryana,Retail,0.55,4230354.04,3,0,0.32,Small,56.82,0,0
Konkan Freight Pvt Ltd,Maharashtra,Logistics,2.45,8568166.54,4,1,0.38,Small,61.74,0,0
Bhubaneswar Venkat Pvt Ltd,Odisha,Retail,20.37,85398.78,3,0,0.32,Micro,71.46,0,1
Coimbatore Iyer & Co,Tamil Nadu,F&B,4.14,1211195.8,2,0,0.55,Small,47.29,1,0
Faridabad Patel Enterprises,Haryana,Construction,14.28,249041.65,2,0,0.65,Micro,50.28,0,0
Ahmedabad Cargo Pvt Ltd,Gujarat,Logistics,1.95,814046.8,2,0,0.38,Micro,41.83,1,0
Secunderabad Naidu & Sons,Telangana,Retail,2.33,590254.73,3,1,0.32,Micro,70.49,0,1
