company_name,State,Sector,paid_up_capital,authorized_cap_inr,age_years,capital_tier,director_count,state_npa_proxy,credit_score,default_risk,is_metro,sector_risk_score
Apex Fabrics Corp,Gujarat,Manufacturing,83258494.74044639,114106142.15492697,7.73,Small,4,0.05,685,0,0,0.48
Nova Enterprises Pvt Ltd,Maharashtra,Construction,82227226.61239804,121333367.4232664,10.18,Small,4,0.05,699,0,1,0.62
Quality Builders LLP,Punjab,Retail,55893907.689362355,82206744.20511603,2.06,Small,1,0.08,574,0,0,0.35
Maruti Builders Corp,Gujarat,Construction,6347966.638378652,9290919.065387553,2.16,Micro,2,0.05,540,0,0,0.62
Maruti Ventures Pvt Ltd,Karnataka,Retail,8577704.333127135,9448581.424993768,5.03,Micro,3,0.05,674,0,1,0.35
Nova Logistics Corp,Andhra Pradesh,F&B,4876541.949994478,6739980.721607325,6.84,Micro,2,0.08,667,0,0,0.55
Shree Logistics LLP,Karnataka,Construction,4643587.404685684,5467045.459060388,2.1,Micro,1,0.05,573,0,1,0.62
Apex Trading Pvt Ltd,Madhya Pradesh,Manufacturing,5921318.128627657,8216224.151693722,2.85,Micro,3,0.08,551,0,0,0.48
Maruti Builders Ltd,Uttar Pradesh,Logistics,7155086.5177356005,8244661.219957241,11.26,Micro,2,0.11,607,0,0,0.42
Maruti Industries Pvt Ltd,Andhra Pradesh,Retail,64543817.36050235,84420605.76195247,12.75,Small,3,0.08,756,0,0,0.35
Ravi Enterprises Pvt Ltd,West Bengal,Manufacturing,9217376.360010069,13329310.188109018,5.5,Micro,2,0.08,694,0,1,0.48
Quality Solutions LLP,Madhya Pradesh,Construction,6942277.124861823,9539860.246293442,4.72,Micro,1,0.08,645,0,0,0.62
Maruti Enterprises LLP,Rajasthan,Retail,4517225.450946246,5835074.328825124,13.34,Micro,1,0.08,773,0,0,0.35
Ravi Tech LLP,Andhra Pradesh,Retail,265569736.79941466,375425582.15572125,13.35,Medium,2,0.08,784,0,0,0.35
Nova Ventures Ltd,Gujarat,Construction,6498333.857060891,8106518.928317886,9.05,Micro,2,0.05,666,0,0,0.62
Ravi Enterprises LLP,Gujarat,Manufacturing,8364683.164306071,11421305.249047996,1.06,Micro,4,0.05,519,0,0,0.48
Nova Logistics LLP,Tamil Nadu,Logistics,941303.6487831168,1070991.8158290917,5.65,Micro,2,0.08,716,0,1,0.42
Balaji Solutions Pvt Ltd,Delhi,Logistics,64261947.9316006,83156118.29390872,4.69,Small,4,0.05,716,0,1,0.42
Quality Fabrics LLP,Maharashtra,Retail,76125491.86229487,87506765.64426252,4.66,Small,4,0.05,692,0,1,0.35
Balaji Enterprises LLP,Delhi,Logistics,9765541.011234911,13958098.50143132,4.83,Micro,1,0.05,708,0,1,0.42
Dynamic Tech Ltd,Delhi,Retail,60402294.70130346,87127440.72793503,5.8,Small,2,0.05,720,0,1,0.35
Apex Builders Ltd,Delhi,Retail,855446.9090582859,1095816.5877403077,7.97,Micro,4,0.05,666,0,1,0.35
Shree Builders LLP,Kerala,Retail,8850895.960652787,10683011.650940761,0.78,Micro,3,0.08,521,0,0,0.35
Dynamic Trading Ltd,Karnataka,Manufacturing,5638377.450387816,7094158.807061245,8.55,Micro,1,0.05,711,0,1,0.48
Ravi Builders Ltd,Delhi,Retail,6658887.431319591,9024490.400047356,6.8,Micro,1,0.05,704,0,1,0.35
Nova Fabrics Corp,Maharashtra,IT Services,81570395.29890166,96503653.6861936,7.61,Small,3,0.05,731,0,1,0.28
Indian Fabrics LLP,Karnataka,Retail,5260433.578476764,7218649.929782489,2.02,Micro,4,0.05,556,0,1,0.35
Ravi Industries Pvt Ltd,Maharashtra,Logistics,16412706.770285057,18509455.144592624,10.19,Small,2,0.05,724,0,1,0.42
Maruti Tech Pvt Ltd,West Bengal,Retail,3030672.502184495,3997046.8826609943,2.95,Micro,3,0.08,546,0,1,0.35
Shree Enterprises Corp,Karnataka,Construction,7640920.675348978,10263225.5387506,3.83,Micro,3,0.05,560,0,1,0.62
Ravi Logistics Corp,Puducherry,Construction,7953232.741204103,10322873.463325672,8.43,Micro,3,0.08,674,0,0,0.62
Dynamic Foods Ltd,Maharashtra,Logistics,2399740.1009586505,3431598.21129479,7.21,Micro,1,0.05,657,0,1,0.42
Sai Ventures Corp,Maharashtra,Manufacturing,2999513.7897938113,4142823.7081744755,2.17,Micro,4,0.05,530,0,1,0.48
Nova Tech Corp,Karnataka,Logistics,19908113.809154782,24135188.505496386,6.0,Small,4,0.05,727,0,1,0.42
Maruti Foods Pvt Ltd,Rajasthan,Retail,6930923.538056316,8730976.21281024,5.22,Micro,1,0.08,679,0,0,0.35
Indian Fabrics Pvt Ltd,Gujarat,Retail,3092774.3704109094,4096196.380572474,13.1,Micro,2,0.05,743,0,0,0.35
Nova Enterprises Corp,Delhi,Retail,9387254.261450103,10905139.208799904,4.57,Micro,1,0.05,661,0,1,0.35
Sai Trading Pvt Ltd,Rajasthan,Retail,2984476.6699655484,4082664.839160076,9.39,Micro,3,0.08,706,0,0,0.35
Shree Ventures Corp,Uttar Pradesh,Manufacturing,4553347.878290817,5771453.445401823,9.05,Micro,3,0.11,670,0,0,0.48
Jagannath Fabrics LLP,Maharashtra,Construction,457738958.85199594,634628447.7226604,14.9,Medium,2,0.05,761,0,1,0.62
Maruti Tech Pvt Ltd,West Bengal,Manufacturing,2959388.999403383,4415170.606463821,8.54,Micro,3,0.08,675,0,1,0.48
Sai Foods Corp,West Bengal,Retail,4955841.3274317505,6402891.682536337,14.73,Micro,1,0.08,751,0,1,0.35
Dynamic Foods Corp,Tamil Nadu,Construction,7009451.061923591,8279416.86124741,3.12,Micro,3,0.08,537,0,1,0.62
Balaji Solutions Pvt Ltd,Delhi,F&B,9054963.877063032,9968712.057301823,6.58,Micro,2,0.05,685,0,1,0.55
Sai Enterprises Ltd,Tamil Nadu,Construction,4982067.584678681,6230749.843751978,27.41,Micro,2,0.08,732,0,1,0.62
Shree Solutions Ltd,Telangana,Manufacturing,5060679.804803072,6221754.527317645,9.68,Micro,3,0.08,713,0,1,0.48
Sai Fabrics Corp,Rajasthan,Retail,522009.47753494064,647858.5806366433,4.09,Micro,1,0.08,682,0,0,0.35
Global Tech Corp,Maharashtra,Retail,3167672.0567434714,4428079.339701065,2.41,Micro,2,0.05,555,0,1,0.35
Balaji Logistics Ltd,Telangana,Construction,93291420.31935965,112970317.2597487,5.02,Small,2,0.08,681,0,1,0.62
Balaji Logistics LLP,Haryana,Retail,485873016.5245009,637614879.4064221,4.95,Medium,3,0.08,680,0,0,0.35
Nova Logistics LLP,Andhra Pradesh,IT Services,72860473.86117047,94496835.30346653,5.8,Small,1,0.08,737,0,0,0.28
Sai Logistics Ltd,Maharashtra,Logistics,8310650.768472895,11235700.27515347,2.81,Micro,4,0.05,529,0,1,0.42
Global Ventures Corp,Karnataka,Retail,4854810.3231786685,5627291.593358271,8.12,Micro,4,0.05,647,0,1,0.35
Dynamic Trading Ltd,Rajasthan,Logistics,9703465.880033145,13100749.367404142,2.54,Micro,3,0.08,560,0,0,0.42
Sai Fabrics Corp,West Bengal,Retail,1582000.6017925953,2014637.605701228,2.71,Micro,2,0.08,572,0,1,0.35
Balaji Logistics LLP,Uttar Pradesh,Retail,6439994.72814353,8051300.391169199,1.7,Micro,4,0.11,499,0,0,0.35
Dynamic Industries LLP,Maharashtra,Retail,2413324.465655945,2827465.994701243,12.01,Micro,3,0.05,738,0,1,0.35
Balaji Ventures Corp,Haryana,Retail,1188460.1837174462,1364589.501215864,10.5,Micro,2,0.08,695,0,0,0.35
Dynamic Ventures Corp,Maharashtra,Logistics,9521277.294499613,13078952.826093702,6.85,Micro,3,0.05,703,0,1,0.42
Quality Ventures Pvt Ltd,Haryana,Manufacturing,5796124.020862124,7118470.09817526,3.63,Micro,4,0.08,568,0,0,0.48
Quality Industries Pvt Ltd,Karnataka,Retail,8275409.312445366,11405198.213040248,4.02,Micro,3,0.05,681,0,1,0.35
Sai Enterprises Corp,Delhi,Logistics,422396300.86414504,470537650.9717407,10.23,Medium,4,0.05,720,0,1,0.42
Shree Logistics Ltd,Karnataka,Logistics,43205693.82987836,64119936.94088051,7.32,Small,2,0.05,737,0,1,0.42
Quality Builders Ltd,Karnataka,Retail,52835239.701369375,71877736.02543083,4.61,Small,1,0.05,684,0,1,0.35
Dynamic Logistics Ltd,Gujarat,Retail,2491458.923984076,2878581.689205338,7.5,Micro,2,0.05,667,0,0,0.35
Nova Ventures Pvt Ltd,Karnataka,Retail,139620570.85427183,154285805.9028172,9.8,Medium,1,0.05,696,0,1,0.35
Apex Solutions Ltd,Telangana,F&B,2283458.3258918016,2572454.1224739486,9.49,Micro,2,0.08,678,0,1,0.55
Maruti Industries LLP,Karnataka,Retail,8635357.035702074,9971709.902384672,6.72,Micro,1,0.05,664,0,1,0.35
Quality Foods Ltd,Karnataka,Retail,1636181.639564848,2385571.334456284,2.5,Micro,3,0.05,540,0,1,0.35
Apex Builders LLP,Maharashtra,Construction,8574448.072923606,12691694.828153541,1.6,Micro,3,0.05,531,0,1,0.62
Shree Builders LLP,Gujarat,Retail,4178836.682965203,5188656.131792298,9.15,Micro,1,0.05,686,0,0,0.35
Maruti Builders LLP,Tamil Nadu,Retail,2534141.0910811126,3758919.0106927296,7.1,Micro,4,0.08,657,0,1,0.35
Balaji Enterprises Corp,Tamil Nadu,Manufacturing,9448430.11360339,10922550.421233745,8.34,Micro,3,0.08,673,0,1,0.48
Global Solutions Pvt Ltd,Tamil Nadu,Logistics,87719116.91097122,115921519.93787932,4.44,Small,4,0.08,724,0,1,0.42
Shree Tech Corp,Tamil Nadu,IT Services,7536098.657442597,9709907.275312267,8.42,Micro,3,0.08,671,0,1,0.28
Nova Builders Ltd,Assam,Construction,3068069.282179823,4364975.270000099,6.63,Micro,1,0.08,668,0,0,0.62
Nova Logistics Pvt Ltd,Tamil Nadu,Construction,8960951.404254414,10077033.240670012,13.15,Micro,3,0.08,726,0,1,0.62
Quality Fabrics Pvt Ltd,Karnataka,Manufacturing,96144281.0453339,107942745.56260732,7.31,Small,4,0.05,716,0,1,0.48
Jagannath Solutions Ltd,Telangana,Manufacturing,9677844.329367233,13222738.434255384,9.37,Micro,1,0.08,698,0,1,0.48
Ravi Enterprises Ltd,Bihar,F&B,1105373.4224743615,1628337.1856385586,7.15,Micro,2,0.11,656,0,0,0.55
Global Ventures Pvt Ltd,Tamil Nadu,Retail,77107491.02139983,101196667.07727174,13.47,Small,2,0.08,756,0,1,0.35
Sai Foods Corp,Madhya Pradesh,Construction,983937.2041233296,1366051.6517910273,2.55,Micro,1,0.08,551,1,0,0.62
Indian Logistics Corp,West Bengal,Retail,7733228.758544225,10311708.62948073,5.86,Micro,1,0.08,654,0,1,0.35
Ravi Solutions Ltd,Delhi,Construction,7395671.6337929005,8801924.013605777,13.26,Micro,1,0.05,712,0,1,0.62
Global Logistics Ltd,Tamil Nadu,Logistics,28987957.342119664,42071066.551671624,9.18,Small,1,0.08,732,0,1,0.42
Sai Logistics Pvt Ltd,Karnataka,Retail,5510700.023272696,7848268.918080546,2.59,Micro,4,0.05,564,0,1,0.35
Maruti Builders Ltd,Delhi,Manufacturing,1965461.0922735224,2791935.1039054394,6.91,Micro,3,0.05,696,0,1,0.48
Apex Tech LLP,Telangana,IT Services,8111526.567475595,12158782.026238842,3.99,Micro,3,0.08,561,0,1,0.28
Indian Logistics LLP,Gujarat,Manufacturing,3491014.417010243,5019930.70262143,3.54,Micro,2,0.05,537,0,0,0.48
Global Ventures LLP,West Bengal,Manufacturing,5230275.572554322,6772318.972584724,7.96,Micro,4,0.08,691,0,1,0.48
Apex Industries LLP,Telangana,Retail,7717868.695564323,9104289.320058309,14.07,Micro,2,0.08,744,0,1,0.35
Apex Industries Pvt Ltd,Gujarat,Retail,6411000.440884591,7157465.964251364,5.27,Micro,4,0.05,666,0,0,0.35
Maruti Logistics LLP,Uttar Pradesh,Construction,8629942.257331608,12542652.146907387,10.48,Micro,3,0.11,621,0,0,0.62
Nova Foods Ltd,Gujarat,Logistics,9607014.461788705,10931736.057904718,4.63,Micro,1,0.05,667,0,0,0.42
Jagannath Logistics Corp,Uttar Pradesh,Construction,7055902.985242718,10486349.913858982,0.79,Micro,2,0.11,499,1,0,0.62
Shree Fabrics Pvt Ltd,Maharashtra,Manufacturing,1899219.1192070688,2357006.8269353765,5.15,Micro,4,0.05,636,0,1,0.48
Quality Trading Pvt Ltd,Tamil Nadu,Retail,18791528.083873916,22386973.42457604,9.47,Small,2,0.08,713,0,1,0.35
Global Logistics LLP,Himachal Pradesh,IT Services,4980996.01921397,6020609.298454037,10.07,Micro,2,0.08,670,0,0,0.28
Sai Foods Corp,Maharashtra,Manufacturing,4790717.387135513,6925633.848781033,16.28,Micro,3,0.05,753,0,1,0.48
Sai Solutions Ltd,Maharashtra,Logistics,2504624.2077399925,3604197.8680941975,5.28,Micro,4,0.05,621,0,1,0.42
Balaji Industries LLP,Telangana,Manufacturing,4600467.569588066,5438149.213308506,11.98,Micro,2,0.08,642,0,1,0.48
Indian Fabrics Ltd,Tamil Nadu,IT Services,8326506.755683377,12246855.508857407,1.88,Micro,3,0.08,527,0,1,0.28
Maruti Tech LLP,Gujarat,Retail,3511461.487101663,4004021.3182522296,20.99,Micro,2,0.05,732,0,0,0.35
Nova Trading Ltd,Maharashtra,Retail,63325705.38653309,82585488.47113045,2.74,Small,2,0.05,576,0,1,0.35
Dynamic Logistics Ltd,Tamil Nadu,Retail,6930239.453804117,10319568.364654658,7.11,Micro,1,0.08,677,0,1,0.35
Dynamic Solutions Pvt Ltd,Maharashtra,Retail,5806159.962653839,7288912.431659408,3.1,Micro,2,0.05,541,0,1,0.35
Balaji Fabrics Corp,Andhra Pradesh,Manufacturing,160998747.84769416,182086364.06232494,2.49,Medium,4,0.08,599,0,0,0.48
Apex Fabrics Ltd,Tamil Nadu,Logistics,4797646.168019429,6910141.599751133,5.97,Micro,1,0.08,655,0,1,0.42
Global Industries Corp,West Bengal,Construction,8785348.79798375,12771572.50895181,1.94,Micro,3,0.08,561,0,1,0.62
Nova Enterprises Corp,West Bengal,Construction,648369.2551286182,833987.2322362299,11.28,Micro,2,0.08,671,0,1,0.62
Balaji Ventures Pvt Ltd,Gujarat,F&B,3945432.8663696595,5338831.982684081,3.93,Micro,2,0.05,526,0,0,0.55
Dynamic Foods Ltd,Tamil Nadu,Retail,7349531.626913036,10702207.850217368,3.51,Micro,1,0.08,554,0,1,0.35
Quality Industries Ltd,Tamil Nadu,Logistics,2580307.171052879,3250221.866901546,11.5,Micro,4,0.08,670,0,1,0.42
Global Foods Ltd,Karnataka,Retail,7599668.103705595,8426241.823630007,8.39,Micro,3,0.05,688,0,1,0.35
Nova Logistics Corp,Assam,Manufacturing,1533001.9411892502,2050403.1249264264,14.67,Micro,2,0.08,720,0,0,0.48
Balaji Builders Ltd,Andhra Pradesh,Logistics,3402554.3212761236,4773111.984270334,11.59,Micro,3,0.08,679,0,0,0.42
Indian Logistics Corp,Uttarakhand,Construction,85224785.6177444,119114261.38268211,7.83,Small,1,0.08,737,0,0,0.62
Balaji Fabrics Corp,Telangana,Manufacturing,3695491.6957674725,4910829.601045635,3.11,Micro,4,0.08,572,0,1,0.48
Sai Fabrics Corp,Rajasthan,Retail,7837921.2811945835,9627235.737120774,12.7,Micro,2,0.08,726,0,0,0.35
Indian Solutions Corp,Delhi,Construction,4612003.939206197,6378561.331805794,3.31,Micro,2,0.05,508,0,1,0.62
Sai Industries Corp,Gujarat,Manufacturing,803636.593683319,950333.1582613678,4.72,Micro,3,0.05,698,0,0,0.48
Apex Tech LLP,Himachal Pradesh,Manufacturing,9151114.265124734,13280138.829705972,9.59,Micro,4,0.08,684,0,0,0.48
Dynamic Builders Corp,Bihar,Manufacturing,7230997.8263808815,10424668.635689791,1.36,Micro,3,0.11,509,0,0,0.48
Dynamic Ventures Pvt Ltd,Karnataka,Logistics,2585331.607073049,3225689.4467018964,3.33,Micro,2,0.05,561,0,1,0.42
Global Industries LLP,Rajasthan,Retail,7180204.754100551,9943642.649357013,2.4,Micro,3,0.08,503,0,0,0.35
Balaji Industries Corp,Telangana,Manufacturing,1066163.8346270784,1257809.0147377793,13.24,Micro,4,0.08,721,0,1,0.48
Dynamic Foods Ltd,Karnataka,Construction,842232.5766781296,1174052.9663084534,3.09,Micro,1,0.05,570,0,1,0.62
Sai Logistics Pvt Ltd,Maharashtra,Retail,1653069.062349371,1900191.9528852035,10.81,Micro,3,0.05,689,0,1,0.35
Ravi Builders Ltd,Gujarat,Construction,3789309.286756755,5451866.652980755,5.51,Micro,4,0.05,633,0,0,0.62
Ravi Logistics LLP,Gujarat,Retail,5016833.965971531,6898948.52403321,7.41,Micro,4,0.05,660,0,0,0.35
Apex Logistics Corp,Maharashtra,Logistics,1443082.4934688353,2102134.5681560175,28.5,Micro,4,0.05,719,0,1,0.42
Indian Ventures LLP,Odisha,Logistics,5392698.481680683,7448187.042760418,1.86,Micro,3,0.11,504,0,0,0.42
Sai Builders LLP,Himachal Pradesh,Construction,774020.9920654583,1140482.013370227,8.77,Micro,4,0.08,700,0,0,0.62
Balaji Foods Corp,Punjab,Manufacturing,7920391.075657564,9570635.999141486,1.91,Micro,4,0.08,562,0,0,0.48
Dynamic Trading Ltd,Delhi,Retail,7472240.294381479,10108711.288774487,6.44,Micro,4,0.05,708,0,1,0.35
Balaji Trading Corp,Haryana,IT Services,9727261.75317404,10951816.677504422,7.0,Micro,3,0.08,666,0,0,0.28
Ravi Tech LLP,Delhi,Retail,7819153.068891762,10694708.709910946,6.68,Micro,2,0.05,718,0,1,0.35
Balaji Solutions Pvt Ltd,Karnataka,Logistics,3607810.024113136,4267789.453846342,8.81,Micro,1,0.05,676,0,1,0.42
Global Solutions LLP,Tamil Nadu,Retail,5725487.932033061,6677668.348994482,4.27,Micro,2,0.08,681,0,1,0.35
Ravi Builders Ltd,Madhya Pradesh,Logistics,6934647.455890969,9091079.59705225,10.43,Micro,4,0.08,679,0,0,0.42
Sai Foods Corp,Karnataka,Logistics,5186868.495652928,7340686.751804487,6.51,Micro,1,0.05,621,0,1,0.42
Jagannath Logistics Pvt Ltd,Tamil Nadu,Manufacturing,6756594.612778679,9683973.476224013,2.16,Micro,2,0.08,528,0,1,0.48
Quality Logistics Ltd,Maharashtra,Logistics,5251612.929096653,6599520.370923476,4.67,Micro,3,0.05,687,0,1,0.42
Apex Trading Ltd,Tamil Nadu,F&B,53079402.944373906,75145746.56675407,3.65,Small,4,0.08,572,0,1,0.55
Indian Logistics LLP,West Bengal,Manufacturing,4370772.529286983,5900467.497415556,3.04,Micro,4,0.08,549,0,1,0.48
Jagannath Tech Pvt Ltd,Uttar Pradesh,Retail,2383299.850164135,2749651.6008329,10.05,Micro,2,0.11,625,0,0,0.35
Global Industries Ltd,Uttar Pradesh,Construction,7536227.700094225,10005408.257597579,9.94,Micro,2,0.11,644,0,0,0.62
Jagannath Enterprises Pvt Ltd,Tamil Nadu,Logistics,5073643.713375186,5858054.439314782,5.54,Micro,4,0.08,657,0,1,0.42
Ravi Solutions Pvt Ltd,Tamil Nadu,Logistics,4274621.1023238925,4743292.969330006,0.76,Micro,3,0.08,568,0,1,0.42
Quality Solutions Corp,Telangana,Manufacturing,4519245.477425273,5294193.093542418,3.75,Micro,2,0.08,518,0,1,0.48
Shree Enterprises LLP,Tamil Nadu,Retail,3493309.8817004515,4514613.068025283,7.96,Micro,2,0.08,675,0,1,0.35
Nova Trading Pvt Ltd,Telangana,Retail,2798853.2759529743,4136148.763929676,10.0,Micro,3,0.08,676,0,1,0.35
Quality Fabrics Corp,Gujarat,F&B,6385524.5536311045,7793475.624515221,3.92,Micro,2,0.05,540,0,0,0.55
Balaji Ventures LLP,Maharashtra,Logistics,737281.8117717025,1055700.161699726,3.64,Micro,4,0.05,548,0,1,0.42
Indian Foods LLP,Assam,Retail,8273319.158918085,12261487.115131864,9.38,Micro,1,0.08,699,0,0,0.35
Apex Fabrics Ltd,Telangana,Construction,1787358.4723298082,2501771.280240461,2.41,Micro,2,0.08,565,0,1,0.62
Sai Foods Corp,Maharashtra,Manufacturing,8581553.840506447,12744787.547154311,6.06,Micro,2,0.05,698,0,1,0.48
Balaji Foods LLP,Maharashtra,IT Services,3753269.1715453174,5279872.033416792,27.47,Micro,4,0.05,720,0,1,0.28
Sai Solutions LLP,Karnataka,Logistics,138975749.1143284,153242798.94639504,10.92,Medium,2,0.05,665,0,1,0.42
Ravi Logistics Corp,Karnataka,Retail,1423689.3458458052,2047757.0711538838,12.66,Micro,2,0.05,728,0,1,0.35
Jagannath Solutions LLP,Maharashtra,Logistics,4708875.360916112,6962407.141444871,8.48,Micro,2,0.05,660,0,1,0.42
Jagannath Ventures Pvt Ltd,Bihar,Logistics,8478353.772504367,12691292.300144197,7.28,Micro,1,0.11,646,0,0,0.42
Ravi Tech Pvt Ltd,Punjab,Manufacturing,8591909.748952474,9666343.213028917,14.62,Micro,3,0.08,741,0,0,0.48
Global Industries Corp,West Bengal,Manufacturing,1688343.1100297738,2457674.309269755,17.75,Micro,3,0.08,759,0,1,0.48
Global Ventures Ltd,Gujarat,Construction,3827933.3471212927,5003080.131174623,7.63,Micro,2,0.05,686,0,0,0.62
Ravi Foods Pvt Ltd,Karnataka,Manufacturing,2524938.155128308,3509235.1237770757,11.34,Micro,1,0.05,678,0,1,0.48
Nova Fabrics Pvt Ltd,Gujarat,F&B,4397740.212771401,5339239.952897193,13.84,Micro,1,0.05,779,0,0,0.55
Sai Ventures LLP,Karnataka,Retail,99804838.20092313,133432196.1304364,4.62,Small,2,0.05,742,0,1,0.35
Shree Tech LLP,Tamil Nadu,Logistics,7916974.611338133,11248832.406174527,1.36,Micro,3,0.08,573,0,1,0.42
Sai Foods Corp,Gujarat,Retail,98918442.38515086,124674686.55443278,2.92,Small,1,0.05,528,0,0,0.35
Apex Fabrics Corp,Rajasthan,Manufacturing,2267468.1912950384,3089149.810978769,1.87,Micro,3,0.08,576,0,0,0.48
Apex Tech Ltd,Karnataka,IT Services,6719049.951586668,8246368.610349759,4.74,Micro,1,0.05,644,0,1,0.28
Global Logistics Corp,Madhya Pradesh,F&B,4511886.8988651205,5734489.2948004715,14.04,Micro,2,0.08,707,0,0,0.55
Global Builders Ltd,Delhi,Manufacturing,4236643.734293845,5939240.320264273,3.45,Micro,2,0.05,517,0,1,0.48
Maruti Foods Corp,Tamil Nadu,Retail,2886596.0110027143,3782619.342852339,14.38,Micro,3,0.08,726,0,1,0.35
Quality Foods Corp,Tamil Nadu,Manufacturing,6379942.222852233,7845115.258739605,8.66,Micro,1,0.08,680,0,1,0.48
Ravi Industries LLP,Telangana,Manufacturing,77448404.12912327,115139900.38581714,1.67,Small,2,0.08,553,0,1,0.48
Jagannath Fabrics Pvt Ltd,Tamil Nadu,Logistics,7924979.851694111,9229125.653586987,3.81,Micro,2,0.08,533,0,1,0.42
Shree Ventures Ltd,Tamil Nadu,Logistics,1296825.7396305418,1557260.9146214854,4.82,Micro,1,0.08,695,0,1,0.42
Sai Fabrics Corp,Delhi,Retail,8927801.470049322,10586455.66487013,3.18,Micro,4,0.05,516,0,1,0.35
Ravi Fabrics Corp,Maharashtra,Logistics,7502150.299331729,10932376.535884004,4.68,Micro,1,0.05,679,0,1,0.42
Apex Solutions Ltd,Delhi,Retail,5237138.769467395,6386271.289910675,18.61,Micro,2,0.05,729,0,1,0.35
Jagannath Tech LLP,Gujarat,Retail,7991560.549719298,9859122.88578326,3.61,Micro,1,0.05,555,0,0,0.35
Ravi Industries Ltd,Uttar Pradesh,Logistics,2504676.6462776344,3606185.9134185696,1.94,Micro,2,0.11,458,0,0,0.42
Global Foods Pvt Ltd,Bihar,IT Services,65743438.15924974,85713404.1709617,6.63,Small,3,0.11,669,0,0,0.28
Jagannath Enterprises LLP,Karnataka,Retail,6237059.055183038,7661994.209480695,7.88,Micro,2,0.05,670,0,1,0.35
Quality Enterprises LLP,Haryana,Retail,9677629.681493632,12847547.86100051,1.78,Micro,2,0.08,524,0,0,0.35
Apex Builders Pvt Ltd,Karnataka,Retail,7685090.058015335,9745730.16727285,6.72,Micro,4,0.05,665,0,1,0.35
Maruti Builders LLP,Tamil Nadu,IT Services,3105714.444522215,3548393.675954235,2.37,Micro,3,0.08,517,0,1,0.28
Balaji Builders Corp,Tamil Nadu,Retail,2449432.58330665,2963676.670168527,10.51,Micro,4,0.08,659,0,1,0.35
Global Foods LLP,Tamil Nadu,Manufacturing,8034660.313089615,11575951.304345962,9.68,Micro,4,0.08,665,0,1,0.48
Nova Industries Ltd,Maharashtra,Retail,44628439.03440372,49801758.58581817,5.33,Small,2,0.05,707,0,1,0.35
Ravi Solutions Ltd,Karnataka,Construction,9757249.71513757,11765642.153792173,5.18,Micro,3,0.05,630,0,1,0.62
Nova Builders LLP,West Bengal,Manufacturing,1748473.5048226037,2531573.4043377265,8.93,Micro,2,0.08,681,0,1,0.48
Apex Foods Ltd,Tamil Nadu,Manufacturing,1357606.629684653,1504409.7265788303,11.3,Micro,2,0.08,663,0,1,0.48
Nova Fabrics Ltd,Gujarat,Manufacturing,3982629.000018862,4849957.689849234,4.61,Micro,1,0.05,645,0,0,0.48
Indian Builders LLP,Tamil Nadu,Manufacturing,666444.5159933068,988460.0130001674,8.37,Micro,1,0.08,710,0,1,0.48
Ravi Ventures Ltd,West Bengal,F&B,4600203.808803859,6619794.322777241,2.28,Micro,1,0.08,501,0,1,0.55
Apex Logistics Pvt Ltd,Andhra Pradesh,Retail,4639679.627773626,5369833.166790821,2.39,Micro,1,0.08,565,0,0,0.35
Dynamic Builders Pvt Ltd,Chhattisgarh,IT Services,8670749.951152777,10884295.981840733,3.54,Micro,4,0.08,551,0,0,0.28
